Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,Age
Diego Chiquillo,,2,4,,6.82326,65,0,0,0,,65,329,72,52,49,10,68,,3,38,5.319,9.4104,0.565226,1.3527,0.116845,0.206722,-0.0898774191737175,0.278158,2.1473,0.295521,0.694003,0.407993,,7.23028,-2.10328,-1.83543,999.0,,,,,,,33.80000000000001,0.5200000000000001,58,0.8923076923076924,,,,,,,,,,,,,,,,,,,Diego Chiquillo,sa3016582,691914,22.2
Yefri Carrillo,,2,5,,7.18947,65,0,0,0,,65,322,77,55,52,12,55,,3,32,4.482,7.5888,0.590607,1.6452,0.100444,0.170069,-0.0696248486638069,0.292583,2.0317,0.29743,0.669621,0.396999,,7.23458,-2.10632,-2.13005,999.0,,,,,,,23.200000000000017,0.3569230769230772,59,0.9076923076923076,,,,,,,,,,,,,,,,,,,Yefri Carrillo,sa3005739,678399,24.1
Carlos Meza,,2,4,,7.07355,65,0,0,0,,65,322,77,54,51,12,55,,3,30,4.1256,7.5735,0.544742,1.5975,0.09255,0.169897,-0.0773470625281333,0.293015,2.0312,0.295593,0.673809,0.401994,,7.23558,-2.10702,-2.03207,999.0,,,,,,,19.200000000000017,0.2953846153846156,55,0.8461538461538461,,,,,,,,,,,,,,,,,,,Carlos Meza,sa3019059,800158,20.2
Donys Garcia,,2,4,,7.07328,65,0,0,0,,65,325,74,54,51,11,60,,3,36,5.0427,8.3493,0.603967,1.5651,0.112217,0.1858,-0.0735830143094062,0.284298,2.0693,0.294914,0.679249,0.386999,,7.23908,-2.1095,-2.03207,999.0,,,,,,,36.29999999999998,0.5584615384615382,65,1.0,,,,,,,,,,,,,,,,,,,Donys Garcia,sa3015941,691851,24.0
Luis Alcala,,2,4,,7.11549,65,0,0,0,,65,323,77,54,51,11,56,,3,31,4.3443,7.7616,0.559717,1.5876,0.0971423,0.173556,-0.0764137655496597,0.292054,2.0463,0.296795,0.673247,0.404991,,7.24018,-2.11027,-2.03207,999.0,,,,,,,30.5,0.4692307692307692,67,1.0307692307692309,,,,,,,,,,,,,,,,,,,Luis Alcala,sa3011880,685721,24.3
Roberto Medina,TBR,2,5,,6.74928,65,0,0,0,,65,323,72,52,49,10,61,,3,38,5.2695,8.4645,0.622541,1.44,0.117831,0.189273,-0.0714429393410682,0.279456,2.0517,0.294416,0.688187,0.39861,,7.05358,-2.11041,-2.07224,999.0,,,,,,,54.80000000000001,0.8430769230769233,79,1.2153846153846153,,,,,,,,,,,,,,,,,,,Roberto Medina,sa3021498,807947,20.1
Felix Polanco,,2,4,,6.9399,65,0,0,0,,65,327,74,53,50,11,63,,3,35,4.9113,8.7102,0.563856,1.4616,0.108597,0.192597,-0.0839999988675117,0.283578,2.1039,0.295222,0.687009,0.388008,,7.24238,-2.11183,-1.93387,999.0,,,,,,,25.299999999999983,0.389230769230769,54,0.8307692307692308,,,,,,,,,,,,,,,,,,,Felix Polanco,sa3008709,683602,24.6
Manuel Heredia,,2,4,,7.05654,65,0,0,0,,65,327,76,54,51,10,62,,4,33,4.5585,8.5698,0.531926,1.4265,0.100796,0.189493,-0.0886965170502662,0.289951,2.1165,0.300194,0.678877,0.434008,,7.24248,-2.1119,-2.03207,999.0,,,,,,,28.40000000000001,0.436923076923077,63,0.9692307692307692,,,,,,,,,,,,,,,,,,,Manuel Heredia,sa3021997,807798,22.2
Juan Oramas,,2,4,,7.08183,65,0,0,0,,65,326,75,54,51,11,62,,3,36,4.9455,8.5374,0.579275,1.5021,0.109571,0.189153,-0.0795812532305717,0.286067,2.0965,0.297606,0.679178,0.406009,,7.24408,-2.11303,-2.03207,999.0,,,,,,,27.69999999999999,0.426153846153846,59,0.9076923076923076,,,,,,,,,,,,,,,,,,,Juan Oramas,sa3018853,800413,19.6
Miguel Martinez,STL,2,4,,6.85692,65,0,0,0,,65,324,73,52,50,10,61,,4,35,4.9095,8.4762,0.57921,1.431,0.109362,0.188813,-0.0794506818056106,0.283227,2.0723,0.295558,0.684327,0.410419,,7.13198,-2.11468,-1.87901,999.0,,,,,,,43.19999999999999,0.6646153846153844,70,1.0769230769230769,,,,,,,,,,,,,,,,,,,Miguel Martinez,sa3015445,692392,22.1
Carlos Gonzalez,KCR,2,5,,7.17282,65,0,0,0,,65,323,78,55,52,11,55,,3,29,4.0536,7.6221,0.531822,1.5867,0.0906785,0.170505,-0.0798268541693687,0.296278,2.0529,0.299001,0.670347,0.41802,,7.24708,-2.11515,-2.13005,999.0,,,,,,,26.899999999999977,0.4138461538461535,66,1.015384615384615,,,,,,,,,,,,,,,,,,,Carlos Gonzalez,sa3022036,808712,19.0
Moises Amezquita,KCR,2,4,,6.9012,65,0,0,0,,65,329,74,53,50,10,66,,4,35,4.7889,9.1035,0.52605,1.35,0.1052,0.19998,-0.0947805419564247,0.285142,2.1499,0.298583,0.689417,0.420982,,7.24908,-2.11656,-1.93387,999.0,,,,,,,25.59999999999999,0.3938461538461537,55,0.8461538461538461,,,,,,,,,,,,,,,,,,,Moises Amezquita,sa3022203,808668,20.6
Santiago Ramirez,,2,4,,7.09083,65,0,0,0,,65,326,75,54,51,11,62,,4,35,4.8501,8.5995,0.563998,1.476,0.107286,0.190225,-0.082938477396965,0.287327,2.1084,0.298797,0.678891,0.415005,,7.25218,-2.11875,-2.03207,999.0,,,,,,,22.69999999999999,0.349230769230769,54,0.8307692307692308,,,,,,,,,,,,,,,,,,,Santiago Ramirez,sa3018875,801266,20.5
Welington Quintero,,2,4,,7.1055,65,0,0,0,,65,325,76,54,51,11,60,,3,34,4.6917,8.2863,0.5662,1.5354,0.10426,0.18414,-0.0798799991607666,0.288674,2.084,0.297403,0.677556,0.404009,,7.25228,-2.11882,-2.03207,999.0,,,,,,,27.09999999999999,0.4169230769230768,61,0.9384615384615383,,,,,,,,,,,,,,,,,,,Welington Quintero,sa3016047,699383,24.2
Jeison Sanchez,,2,6,,7.2432,65,0,0,0,,65,321,79,55,52,12,52,,4,29,4.023,7.2081,0.558122,1.6704,0.0903943,0.161962,-0.0715672299265861,0.297777,2.0186,0.29858,0.664957,0.405018,,7.25238,-2.11889,-2.13005,999.0,,,,,,,18.0,0.2769230769230769,59,0.9076923076923076,,,,,,,,,,,,,,,,,,,Jeison Sanchez,sa3019757,805985,20.8
Omar Yanez,,2,4,,7.0857,65,0,0,0,,65,327,74,54,51,11,63,,3,36,4.9797,8.7111,0.57165,1.4787,0.110109,0.192617,-0.0825074538588523,0.285896,2.1132,0.298321,0.680285,0.411014,,7.25278,-2.11918,-2.03207,999.0,,,,,,,27.299999999999983,0.4199999999999997,56,0.8615384615384616,,,,,,,,,,,,,,,,,,,Omar Yanez,sa3015977,692857,22.2
Henry Tejada,BAL,2,5,,7.15608,65,0,0,0,,65,324,77,55,52,11,58,,4,33,4.5036,8.0316,0.560735,1.5561,0.100281,0.178838,-0.0785571113228797,0.291636,2.0716,0.298596,0.673229,0.412008,,7.25318,-2.11946,-2.13005,999.0,,,,,,,25.5,0.3923076923076923,62,0.953846153846154,,,,,,,,,,,,,,,,,,,Henry Tejada,sa3019275,800490,20.4
Wilny Moron,,2,4,,7.10856,65,0,0,0,,65,325,76,54,51,11,59,,3,33,4.6071,8.2026,0.561663,1.5354,0.102421,0.182353,-0.0799319744110107,0.289476,2.079,0.297523,0.676463,0.406007,,7.25398,-2.12002,-2.03207,999.0,,,,,,,28.09999999999999,0.4323076923076922,62,0.953846153846154,,,,,,,,,,,,,,,,,,,Wilny Moron,sa3011375,691310,24.1
Francisco Lucumi,,2,4,,7.14087,65,0,0,0,,65,325,76,54,52,11,59,,3,33,4.545,8.1063,0.560675,1.548,0.10104,0.180212,-0.0791716650128364,0.290897,2.077,0.298304,0.674926,0.405002,,7.25538,-2.12101,-2.03207,999.0,,,,,,,28.09999999999999,0.4323076923076922,62,0.953846153846154,,,,,,,,,,,,,,,,,,,Francisco Lucumi,sa3015460,692834,22.7
Amauri Otero,,2,5,,7.03575,65,0,0,0,,65,325,77,54,51,11,59,,3,30,4.1472,8.1072,0.511545,1.4904,0.09216,0.18016,-0.0879999995231628,0.292471,2.0844,0.297617,0.678736,0.413001,,7.25698,-2.12214,-2.03207,999.0,,,,,,,19.5,0.3,56,0.8615384615384616,,,,,,,,,,,,,,,,,,,Amauri Otero,sa3019075,802017,20.0
Onias Jimenez,ARI,2,4,,7.03467,65,0,0,0,,65,328,74,54,51,10,65,,3,37,5.0616,9.0576,0.558824,1.4094,0.111477,0.199485,-0.0880079194903373,0.284248,2.1391,0.298876,0.683227,0.425992,,7.25778,-2.12271,-2.03207,999.0,,,,,,,35.599999999999994,0.5476923076923076,65,1.0,,,,,,,,,,,,,,,,,,,Onias Jimenez,sa3019505,805432,20.7
Victor Basora,,2,4,,7.12647,65,0,0,0,,65,326,76,54,51,11,60,,4,34,4.7466,8.3016,0.571769,1.5309,0.105311,0.184185,-0.078873798251152,0.288572,2.085,0.297932,0.676229,0.403989,,7.26058,-2.12468,-2.03207,999.0,,,,,,,24.09999999999999,0.3707692307692307,58,0.8923076923076924,,,,,,,,,,,,,,,,,,,Victor Basora,sa3016219,692543,23.0
Eric Prado,MIL,7,16,,6.32565,32,32,0,0,,200,939,232,149,141,39,117,,9,117,5.2596,5.2605,0.999829,1.7514,0.124526,0.124547,-2.13086605072e-05,0.285074,1.7425,0.293442,0.679836,0.379306,,6.42018,-2.12753,-2.02011,999.0,,,,,,,253.0999999999999,1.2654999999999996,349,1.745,,,,,,,,,,,,,,,,,,,Eric Prado,sa3021780,808260,19.3
Adrian Ogando,WSN,2,4,,7.10055,65,0,0,0,,65,326,75,54,51,11,62,,4,31,4.2876,8.5185,0.503328,1.4922,0.0951278,0.188998,-0.0938697978854179,0.289202,2.1049,0.295127,0.678457,0.420494,,7.37658,-2.12867,-1.97827,999.0,,,,,,,14.699999999999989,0.2261538461538459,46,0.7076923076923077,,,,,,,,,,,,,,,,,,,Adrian Ogando,sa3017617,702890,21.2
Ernesto Mercedes,NYM,9,16,,6.02748,32,32,0,0,,200,954,213,143,134,32,150,,12,138,6.1992,6.7428,0.919381,1.431,0.144463,0.157131,-0.0126677751541137,0.269406,1.8161,0.291704,0.692375,0.415508,,6.27928,-2.12939,-2.10088,999.0,,,,,,,322.6,1.6130000000000002,374,1.87,,,,,,,,,,,,,,,,,,,Ernesto Mercedes,sa3018835,800233,21.3
Josnier Parra,ATH,2,4,,7.1667,65,0,0,0,,65,325,77,55,52,11,58,,4,33,4.5639,8.0388,0.567734,1.5714,0.101522,0.178819,-0.0772973001003265,0.291049,2.0709,0.298125,0.673817,0.398996,,7.26788,-2.12984,-2.13005,999.0,,,,,,,25.5,0.3923076923076923,62,0.953846153846154,,,,,,,,,,,,,,,,,,,Josnier Parra,sa3021488,807206,23.3
Domingo Geronimo,LAD,2,4,,7.12017,65,0,0,0,,65,325,75,54,51,11,60,,3,34,4.7277,8.3448,0.566544,1.5354,0.104955,0.185255,-0.0802997052669525,0.288311,2.0882,0.297328,0.677424,0.402992,,7.26798,-2.12991,-2.03207,999.0,,,,,,,29.69999999999999,0.4569230769230767,61,0.9384615384615383,,,,,,,,,,,,,,,,,,,Domingo Geronimo,sa3018851,800383,20.4
Santiago Quintero,,2,4,,6.90066,65,0,0,0,,65,329,73,53,50,10,68,,3,37,5.0904,9.3861,0.542334,1.3545,0.111602,0.205781,-0.0941791608929634,0.281668,2.1627,0.297377,0.691906,0.413006,,7.26898,-2.13062,-1.93387,999.0,,,,,,,29.19999999999999,0.449230769230769,56,0.8615384615384616,,,,,,,,,,,,,,,,,,,Santiago Quintero,sa3019072,800581,19.8
Ricardo Quintana,,2,4,,7.13133,65,0,0,0,,65,326,77,54,52,11,60,,3,31,4.3299,8.3745,0.517034,1.4661,0.0958367,0.185359,-0.0895219147205352,0.293191,2.1142,0.300828,0.676408,0.430002,,7.27008,-2.13139,-2.03207,999.0,,,,,,,18.5,0.2846153846153846,55,0.8461538461538461,,,,,,,,,,,,,,,,,,,Ricardo Quintana,sa3019758,806110,22.3
Jhemiangel Tovar,TEX,2,4,,7.0902,65,0,0,0,,65,327,76,54,51,10,63,,3,33,4.608,8.6733,0.531286,1.4418,0.101789,0.19159,-0.0898011922836303,0.289564,2.1263,0.299868,0.679541,0.429009,,7.27008,-2.13139,-2.03207,999.0,,,,,,,28.40000000000001,0.436923076923077,63,0.9692307692307692,,,,,,,,,,,,,,,,,,,Jhemiangel Tovar,sa3022329,815110,21.8
Abraham Gaitan,CIN,2,6,,7.77528,65,0,0,0,,65,323,82,59,56,15,50,,3,30,4.1337,6.9273,0.596726,2.0772,0.0923773,0.154807,-0.0624295994639396,0.305133,2.0364,0.299289,0.659203,0.388399,,7.71038,-2.13155,-2.16478,999.0,,,,,,,-15.699999999999989,-0.2415384615384613,31,0.4769230769230769,,,,,,,,,,,,,,,,,,,Abraham Gaitan,sa3020492,806675,21.0
Brayan Diaz,,2,4,,7.14483,65,0,0,0,,65,326,75,54,52,11,61,,4,35,4.8213,8.4393,0.571291,1.5174,0.106713,0.186793,-0.0800796896219253,0.288291,2.0981,0.298663,0.676562,0.406004,,7.27158,-2.13245,-2.03207,999.0,,,,,,,25.69999999999999,0.3953846153846152,57,0.8769230769230769,,,,,,,,,,,,,,,,,,,Brayan Diaz,sa3016069,700730,24.1
Jairon Digon,ARI,2,5,,7.14429,65,0,0,0,,65,326,74,54,52,11,62,,3,38,5.292,8.6022,0.615191,1.566,0.117318,0.190702,-0.0733838826417923,0.283228,2.0903,0.296122,0.678562,0.388016,,7.27168,-2.13252,-2.03207,999.0,,,,,,,34.29999999999998,0.5276923076923075,63,0.9692307692307692,,,,,,,,,,,,,,,,,,,Jairon Digon,sa3022148,811138,19.3
Franklyn Moreta,MIA,2,4,,7.1199,65,0,0,0,,65,326,75,54,51,11,61,,3,34,4.7205,8.4096,0.561323,1.5165,0.104628,0.186395,-0.0817674100399017,0.28838,2.0951,0.297788,0.677388,0.408004,,7.27228,-2.13295,-2.03207,999.0,,,,,,,26.69999999999999,0.4107692307692306,58,0.8923076923076924,,,,,,,,,,,,,,,,,,,Franklyn Moreta,sa3018888,802089,21.1
